report_date,origin,product,trim_pct,delivery,region,price_low,price_high,unit,basis,source_url
2020-10-16,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0g355530k/r781x614f/NW_LS421.TXT
2020-10-16,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0g355530k/r781x614f/NW_LS421.TXT
2020-10-16,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/0g355530k/r781x614f/NW_LS421.TXT
2020-10-21,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,198.00,200.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5m60rh24h/df65vz79w/NW_LS421.TXT
2020-10-21,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,188.00,190.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5m60rh24h/df65vz79w/NW_LS421.TXT
2020-10-21,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,178.00,178.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5m60rh24h/df65vz79w/NW_LS421.TXT
2020-10-21,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5m60rh24h/df65vz79w/NW_LS421.TXT
2020-10-21,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5m60rh24h/df65vz79w/NW_LS421.TXT
2020-10-21,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5m60rh24h/df65vz79w/NW_LS421.TXT
2020-10-21,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5m60rh24h/df65vz79w/NW_LS421.TXT
2020-10-21,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5m60rh24h/df65vz79w/NW_LS421.TXT
2020-10-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,198.00,200.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/b8516d18h/sx61f998w/NW_LS421.TXT
2020-10-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,188.00,190.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/b8516d18h/sx61f998w/NW_LS421.TXT
2020-10-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,178.00,178.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/b8516d18h/sx61f998w/NW_LS421.TXT
2020-10-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/b8516d18h/sx61f998w/NW_LS421.TXT
2020-10-23,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/b8516d18h/sx61f998w/NW_LS421.TXT
2020-10-23,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/b8516d18h/sx61f998w/NW_LS421.TXT
2020-10-23,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/b8516d18h/sx61f998w/NW_LS421.TXT
2020-10-23,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/b8516d18h/sx61f998w/NW_LS421.TXT
2020-10-28,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,197.00,199.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5425m234p/jm215d81p/NW_LS421.TXT
2020-10-28,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,188.00,190.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5425m234p/jm215d81p/NW_LS421.TXT
2020-10-28,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,176.00,178.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5425m234p/jm215d81p/NW_LS421.TXT
2020-10-28,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5425m234p/jm215d81p/NW_LS421.TXT
2020-10-28,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5425m234p/jm215d81p/NW_LS421.TXT
2020-10-28,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5425m234p/jm215d81p/NW_LS421.TXT
2020-10-28,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5425m234p/jm215d81p/NW_LS421.TXT
2020-10-28,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/5425m234p/jm215d81p/NW_LS421.TXT
2020-10-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,197.00,199.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62sv783/qr46rq90s/NW_LS421.TXT
2020-10-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,188.00,190.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62sv783/qr46rq90s/NW_LS421.TXT
2020-10-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,176.00,178.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62sv783/qr46rq90s/NW_LS421.TXT
2020-10-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62sv783/qr46rq90s/NW_LS421.TXT
2020-10-30,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62sv783/qr46rq90s/NW_LS421.TXT
2020-10-30,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62sv783/qr46rq90s/NW_LS421.TXT
2020-10-30,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62sv783/qr46rq90s/NW_LS421.TXT
2020-10-30,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2j62sv783/qr46rq90s/NW_LS421.TXT
2020-11-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1544cd77b/pc28b7989/NW_LS421.TXT
2020-11-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1544cd77b/pc28b7989/NW_LS421.TXT
2020-11-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1544cd77b/pc28b7989/NW_LS421.TXT
2020-11-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1544cd77b/pc28b7989/NW_LS421.TXT
2020-11-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1544cd77b/pc28b7989/NW_LS421.TXT
2020-11-04,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1544cd77b/pc28b7989/NW_LS421.TXT
2020-11-04,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1544cd77b/pc28b7989/NW_LS421.TXT
2020-11-04,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/1544cd77b/pc28b7989/NW_LS421.TXT
2020-11-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w6634t80x/9z903q96v/NW_LS421.TXT
2020-11-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w6634t80x/9z903q96v/NW_LS421.TXT
2020-11-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w6634t80x/9z903q96v/NW_LS421.TXT
2020-11-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w6634t80x/9z903q96v/NW_LS421.TXT
2020-11-06,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w6634t80x/9z903q96v/NW_LS421.TXT
2020-11-06,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w6634t80x/9z903q96v/NW_LS421.TXT
2020-11-06,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w6634t80x/9z903q96v/NW_LS421.TXT
2020-11-06,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/w6634t80x/9z903q96v/NW_LS421.TXT
2020-11-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/br86bv32p/rr172p12m/NW_LS421.TXT
2020-11-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/br86bv32p/rr172p12m/NW_LS421.TXT
2020-11-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/br86bv32p/rr172p12m/NW_LS421.TXT
2020-11-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/br86bv32p/rr172p12m/NW_LS421.TXT
2020-11-11,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/br86bv32p/rr172p12m/NW_LS421.TXT
2020-11-11,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/br86bv32p/rr172p12m/NW_LS421.TXT
2020-11-11,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/br86bv32p/rr172p12m/NW_LS421.TXT
2020-11-11,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/br86bv32p/rr172p12m/NW_LS421.TXT
2020-11-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2z10xf23r/g158c7927/NW_LS421.TXT
2020-11-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2z10xf23r/g158c7927/NW_LS421.TXT
2020-11-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2z10xf23r/g158c7927/NW_LS421.TXT
2020-11-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2z10xf23r/g158c7927/NW_LS421.TXT
2020-11-13,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2z10xf23r/g158c7927/NW_LS421.TXT
2020-11-13,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2z10xf23r/g158c7927/NW_LS421.TXT
2020-11-13,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2z10xf23r/g158c7927/NW_LS421.TXT
2020-11-13,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/2z10xf23r/g158c7927/NW_LS421.TXT
2020-11-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,199.00,202.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n8710f852/dv140j63c/NW_LS421.TXT
2020-11-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,188.00,189.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n8710f852/dv140j63c/NW_LS421.TXT
2020-11-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,175.00,176.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n8710f852/dv140j63c/NW_LS421.TXT
2020-11-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n8710f852/dv140j63c/NW_LS421.TXT
2020-11-18,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n8710f852/dv140j63c/NW_LS421.TXT
2020-11-18,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n8710f852/dv140j63c/NW_LS421.TXT
2020-11-18,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n8710f852/dv140j63c/NW_LS421.TXT
2020-11-18,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/n8710f852/dv140j63c/NW_LS421.TXT
2020-11-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,199.00,202.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/h702qz13r/6d570p85z/NW_LS421.TXT
2020-11-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,188.00,189.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/h702qz13r/6d570p85z/NW_LS421.TXT
2020-11-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,175.00,176.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/h702qz13r/6d570p85z/NW_LS421.TXT
2020-11-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/h702qz13r/6d570p85z/NW_LS421.TXT
2020-11-20,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/h702qz13r/6d570p85z/NW_LS421.TXT
2020-11-20,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/h702qz13r/6d570p85z/NW_LS421.TXT
2020-11-20,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/h702qz13r/6d570p85z/NW_LS421.TXT
2020-11-20,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/h702qz13r/6d570p85z/NW_LS421.TXT
2020-11-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/m039kx205/9593vm044/NW_LS421.TXT
2020-11-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/m039kx205/9593vm044/NW_LS421.TXT
2020-11-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/m039kx205/9593vm044/NW_LS421.TXT
2020-11-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/m039kx205/9593vm044/NW_LS421.TXT
2020-11-25,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/m039kx205/9593vm044/NW_LS421.TXT
2020-11-25,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/m039kx205/9593vm044/NW_LS421.TXT
2020-11-25,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/m039kx205/9593vm044/NW_LS421.TXT
2020-11-25,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/m039kx205/9593vm044/NW_LS421.TXT
2020-11-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/c821hb173/cr56nr92s/NW_LS421.TXT
2020-11-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/c821hb173/cr56nr92s/NW_LS421.TXT
2020-11-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/c821hb173/cr56nr92s/NW_LS421.TXT
2020-11-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/c821hb173/cr56nr92s/NW_LS421.TXT
2020-11-27,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/c821hb173/cr56nr92s/NW_LS421.TXT
2020-11-27,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/c821hb173/cr56nr92s/NW_LS421.TXT
2020-11-27,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/c821hb173/cr56nr92s/NW_LS421.TXT
2020-11-27,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/c821hb173/cr56nr92s/NW_LS421.TXT
2020-12-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k643bs24w/bc387971j/NW_LS421.TXT
2020-12-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k643bs24w/bc387971j/NW_LS421.TXT
2020-12-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k643bs24w/bc387971j/NW_LS421.TXT
2020-12-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k643bs24w/bc387971j/NW_LS421.TXT
2020-12-02,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k643bs24w/bc387971j/NW_LS421.TXT
2020-12-02,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k643bs24w/bc387971j/NW_LS421.TXT
2020-12-02,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k643bs24w/bc387971j/NW_LS421.TXT
2020-12-02,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/k643bs24w/bc387971j/NW_LS421.TXT
2020-12-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cz30qj864/cc08j6385/NW_LS421.TXT
2020-12-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cz30qj864/cc08j6385/NW_LS421.TXT
2020-12-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cz30qj864/cc08j6385/NW_LS421.TXT
2020-12-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cz30qj864/cc08j6385/NW_LS421.TXT
2020-12-04,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cz30qj864/cc08j6385/NW_LS421.TXT
2020-12-04,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cz30qj864/cc08j6385/NW_LS421.TXT
2020-12-04,URUGUAY,Beef Trim,80,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cz30qj864/cc08j6385/NW_LS421.TXT
2020-12-04,URUGUAY,Beef Trim,75,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/cz30qj864/cc08j6385/NW_LS421.TXT
2020-12-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,85,0-15 Days,East Coast,200.00,200.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/s46566824/pn89dz53z/NW_LS421.TXT
2020-12-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,80,0-15 Days,East Coast,183.00,185.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/s46566824/pn89dz53z/NW_LS421.TXT
2020-12-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,75,0-15 Days,East Coast,175.00,175.00,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/s46566824/pn89dz53z/NW_LS421.TXT
2020-12-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,70,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/s46566824/pn89dz53z/NW_LS421.TXT
2020-12-09,AUSTRALIA AND NEW ZEALAND,Beef Trim,65,0-15 Days,East Coast,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/s46566824/pn89dz53z/NW_LS421.TXT
2020-12-09,URUGUAY,Beef Trim,85,0-15 Days,,,,USD/cwt,FOB/TIS,https://esmis.nal.usda.gov/sites/default/release-files/c821gj77m/s46566824/pn89dz53z/NW_LS421.TXT
